date,SM-AMSR2-XN-DESC_V003_100,SM-AMSR2-XN-DESC_V003_100_AVG,SM-AMSR2-XN-DESC_V003_100_CLIMATOLOGY,SM-AMSR2-XN-DESC_V003_100_COVERAGE
"2014-09-25","","",0.1982,""
"2014-09-26","","",0.1952,""
"2014-09-27","","",0.1909,""
"2014-09-28","","",0.1884,""
"2014-09-29","","",0.1866,""
"2014-09-30","","",0.1827,""
"2014-10-01","","",0.1804,""
"2014-10-02","","",0.1784,""
"2014-10-03","","",0.1783,""
"2014-10-04","","",0.1757,""
"2014-10-05","","",0.1739,""
"2014-10-06","","",0.1726,""
"2014-10-07","","",0.1711,""
"2014-10-08","","",0.1701,""
"2014-10-09","","",0.1698,""
"2014-10-10","","",0.1685,""
"2014-10-11","","",0.168,""
"2014-10-12","","",0.1681,""
"2014-10-13","","",0.1639,""
"2014-10-14","","",0.1641,""
"2014-10-15","","",0.1652,""
"2014-10-16","","",0.1638,""
"2014-10-17","","",0.1646,""
"2014-10-18","","",0.1644,""
"2014-10-19","","",0.1631,""
"2014-10-20","","",0.164,""
"2014-10-21","","",0.1649,""
"2014-10-22","","",0.1651,""
"2014-10-23","","",0.1623,""
"2014-10-24","","",0.1622,""
"2014-10-25","","",0.1624,""
"2014-10-26","","",0.1631,""
"2014-10-27","","",0.1634,""
"2014-10-28","","",0.1649,""
"2014-10-29","","",0.1645,""
"2014-10-30","","",0.1661,""
"2014-10-31","","",0.1677,""
"2014-11-01","","",0.1659,""
"2014-11-02","","",0.1646,""
"2014-11-03","","",0.1678,""
"2014-11-04","","",0.168,""
"2014-11-05","","",0.1677,""
"2014-11-06","","",0.1691,""
"2014-11-07","","",0.1693,""
"2014-11-08","","",0.17,""
"2014-11-09","","",0.1721,""
"2014-11-10","","",0.1733,""
"2014-11-11","","",0.1747,""
"2014-11-12","","",0.1773,""
"2014-11-13","","",0.1838,""
"2014-11-14","","",0.1843,""
"2014-11-15","","",0.184,""
"2014-11-16","","",0.1866,""
"2014-11-17","","",0.1856,""
"2014-11-18","","",0.1865,""
"2014-11-19","","",0.1877,""
"2014-11-20","","",0.1876,""
"2014-11-21","","",0.1879,""
"2014-11-22","","",0.1887,""
"2014-11-23","","",0.1894,""
"2014-11-24","","",0.1904,""
"2014-11-25","","",0.1914,""
"2014-11-26","","",0.1926,""
"2014-11-27","","",0.1938,""
"2014-11-28","","",0.1926,""
"2014-11-29","","",0.1931,""
"2014-11-30","","",0.1918,""
"2014-12-01","","",0.1909,""
"2014-12-02","","",0.1907,""
"2014-12-03","","",0.1859,""
"2014-12-04","","",0.1821,""
"2014-12-05","","",0.1838,""
"2014-12-06","","",0.1848,""
"2014-12-07","","",0.1824,""
"2014-12-08","","",0.1841,""
"2014-12-09","","",0.1848,""
"2014-12-10","","",0.1857,""
"2014-12-11","","",0.1859,""
"2014-12-12","","",0.1857,""
"2014-12-13","","",0.1869,""
"2014-12-14","","",0.1883,""
"2014-12-15","","",0.1902,""
"2014-12-16","","",0.1887,""
"2014-12-17","","",0.1897,""
"2014-12-18","","",0.1919,""
"2014-12-19","","",0.1911,""
"2014-12-20","","",0.1936,""
"2014-12-21","","",0.1937,""
"2014-12-22","","",0.1961,""
"2014-12-23","","",0.1968,""
"2014-12-24","","",0.1994,""
"2014-12-25","","",0.2005,""
"2014-12-26","","",0.1981,""
"2014-12-27","","",0.1994,""
"2014-12-28","","",0.2012,""
"2014-12-29","","",0.2058,""
"2014-12-30","","",0.2067,""
"2014-12-31","","",0.2095,""
"2015-01-01","","",0.2114,""
"2015-01-02","","",0.2163,""
"2015-01-03","","",0.217,""
"2015-01-04","","",0.2192,""
"2015-01-05","","",0.2208,""
"2015-01-06","","",0.2234,""
"2015-01-07","","",0.2248,""
"2015-01-08","","",0.226,""
"2015-01-09","","",0.2272,""
"2015-01-10","","",0.2286,""
"2015-01-11","","",0.2364,""
"2015-01-12","","",0.2392,""
"2015-01-13","","",0.2441,""
"2015-01-14","","",0.247,""
"2015-01-15","","",0.2487,""
"2015-01-16","","",0.251,""
"2015-01-17","","",0.2507,""
"2015-01-18","","",0.2511,""
"2015-01-19","","",0.2495,""
"2015-01-20","","",0.2503,""
"2015-01-21","","",0.25,""
"2015-01-22","","",0.2494,""
"2015-01-23","","",0.2469,""
"2015-01-24","","",0.2475,""
"2015-01-25","","",0.2497,""
"2015-01-26","","",0.2499,""
"2015-01-27","","",0.2508,""
"2015-01-28","","",0.2516,""
"2015-01-29","","",0.2548,""
"2015-01-30","","",0.254,""
"2015-01-31","","",0.2551,""
"2015-02-01","","",0.2511,""
"2015-02-02","","",0.2486,""
"2015-02-03","","",0.2478,""
"2015-02-04","","",0.2455,""
"2015-02-05","","",0.2439,""
"2015-02-06","","",0.2443,""
"2015-02-07","","",0.2433,""
"2015-02-08","","",0.2432,""
"2015-02-09","","",0.2457,""
"2015-02-10","","",0.247,""
"2015-02-11","","",0.2475,""
"2015-02-12","","",0.2474,""
"2015-02-13","","",0.2479,""
"2015-02-14","","",0.2503,""
"2015-02-15","","",0.2492,""
"2015-02-16","","",0.2488,""
"2015-02-17","","",0.2479,""
"2015-02-18","","",0.2436,""
"2015-02-19","","",0.2427,""
"2015-02-20","","",0.2406,""
"2015-02-21","","",0.2379,""
"2015-02-22","","",0.2362,""
"2015-02-23","","",0.2341,""
"2015-02-24","","",0.2335,""
"2015-02-25","","",0.2334,""
"2015-02-26","","",0.2322,""
"2015-02-27","","",0.2308,""
"2015-02-28","","",0.2309,""
"2015-03-01","","",0.2292,""
"2015-03-02","","",0.2269,""
"2015-03-03","","",0.2232,""
"2015-03-04","","",0.2209,""
"2015-03-05","","",0.2214,""
"2015-03-06","","",0.2178,""
"2015-03-07","","",0.2147,""
"2015-03-08","","",0.2122,""
"2015-03-09","","",0.21,""
"2015-03-10","","",0.2095,""
"2015-03-11","","",0.2081,""
"2015-03-12","","",0.2059,""
"2015-03-13","","",0.2045,""
"2015-03-14","","",0.202,""
"2015-03-15","","",0.2011,""
"2015-03-16","","",0.2006,""
"2015-03-17","","",0.1979,""
"2015-03-18","","",0.1977,""
"2015-03-19","","",0.1953,""
"2015-03-20","","",0.1932,""
"2015-03-21","","",0.1924,""
"2015-03-22","","",0.1898,""
"2015-03-23","","",0.1887,""
"2015-03-24","","",0.1874,""
"2015-03-25","","",0.1868,""
"2015-03-26","","",0.1842,""
"2015-03-27","","",0.1859,""
"2015-03-28","","",0.1863,""
"2015-03-29","","",0.1865,""
"2015-03-30","","",0.185,""
"2015-03-31","","",0.1839,""
"2015-04-01",0.1898,"",0.1833,100
"2015-04-02","","",0.1809,""
"2015-04-03",0.2081,0.199,0.185,100
"2015-04-04","",0.199,0.1865,""
"2015-04-05",0.1572,0.185,0.1862,100
"2015-04-06","",0.185,0.1874,""
"2015-04-07",0.1374,0.1731,0.1866,100
"2015-04-08",0.1623,0.171,0.1892,100
"2015-04-09","",0.171,0.1895,""
"2015-04-10",0.2132,0.178,0.1908,100
"2015-04-11","",0.178,0.1912,""
"2015-04-12",0.2943,0.1946,0.1935,100
"2015-04-13","",0.1946,0.1932,""
"2015-04-14",0.277,0.2049,0.1948,100
"2015-04-15",0.3124,0.2169,0.1961,100
"2015-04-16",0.2331,0.2185,0.1966,100
"2015-04-17",0.2557,0.2219,0.1984,100
"2015-04-18","",0.2219,0.1974,""
"2015-04-19",0.2332,0.2228,0.1989,100
"2015-04-20","",0.2228,0.2001,""
"2015-04-21",0.2441,0.2244,0.1998,100
"2015-04-22","",0.2273,0.203,""
"2015-04-23",0.2498,0.2291,0.2029,100
"2015-04-24",0.2613,0.2332,0.2042,100
"2015-04-25",0.1547,0.2276,0.202,100
"2015-04-26",0.2317,0.2329,0.2042,100
"2015-04-27","",0.2329,0.2045,""
"2015-04-28",0.3559,0.2485,0.209,100
"2015-04-29","",0.2551,0.2091,""
"2015-04-30",0.3122,0.2592,0.2116,100
"2015-05-01",0.298,0.2652,0.2162,100
"2015-05-02",0.2154,0.2619,0.2162,100
"2015-05-03",0.2386,0.2582,0.2209,100
"2015-05-04","",0.2582,0.2237,""
"2015-05-05",0.2167,0.2542,0.2253,100
"2015-05-06","",0.25,0.2263,""
"2015-05-07",0.2073,0.2482,0.2262,100
"2015-05-08","",0.2476,0.2262,""
"2015-05-09",0.268,0.2491,0.2259,100
"2015-05-10",0.1822,0.2454,0.2245,100
"2015-05-11",0.1821,0.2412,0.2223,100
"2015-05-12",0.1761,0.2367,0.2226,100
"2015-05-13","",0.2367,0.2235,""
"2015-05-14",0.164,0.2309,0.2207,100
"2015-05-15","",0.2288,0.2233,""
"2015-05-16",0.2668,0.2368,0.2203,100
"2015-05-17",0.2654,0.2392,0.2217,100
"2015-05-18",0.2287,0.2385,0.2225,100
"2015-05-19",0.3058,0.2352,0.2205,100
"2015-05-20","",0.2352,0.2207,""
"2015-05-21",0.2903,0.2337,0.224,100
"2015-05-22","",0.2291,0.2244,""
"2015-05-23",0.3503,0.2387,0.2263,100
"2015-05-24","",0.2387,0.2264,""
"2015-05-25",0.2416,0.239,0.2247,100
"2015-05-26",0.2698,0.2427,0.2269,100
"2015-05-27",0.2112,0.2406,0.2304,100
"2015-05-28",0.2284,0.242,0.2343,100
"2015-05-29","",0.242,0.2349,""
"2015-05-30",0.2182,0.2387,0.2369,100
"2015-05-31","",0.2428,0.2438,""
"2015-06-01",0.2416,0.247,0.2478,100
"2015-06-02",0.2474,0.2521,0.2537,100
"2015-06-03",0.1907,0.248,0.2558,100
"2015-06-04",0.2109,0.2511,0.2597,100
"2015-06-05","",0.2511,0.2595,""
"2015-06-06",0.296,0.2531,0.2642,100
"2015-06-07","",0.2522,0.2629,""
"2015-06-08",0.2424,0.2532,0.2647,100
"2015-06-09","",0.2491,0.2668,""
"2015-06-10",0.3173,0.254,0.2679,100
"2015-06-11",0.2728,0.2528,0.267,100
"2015-06-12",0.2596,0.2532,0.2664,100
"2015-06-13",0.278,0.2484,0.2666,100
"2015-06-14","",0.2484,0.2663,""
"2015-06-15",0.2923,0.2518,0.2687,100
"2015-06-16","",0.2505,0.2696,""
"2015-06-17",0.2562,0.2537,0.2692,100
"2015-06-18",0.3196,0.2602,0.2703,100
"2015-06-19",0.2573,0.26,0.2712,100
"2015-06-20",0.2404,0.2615,0.2718,100
"2015-06-21","",0.2615,0.2702,""
"2015-06-22",0.1887,0.258,0.2688,100
"2015-06-23","",0.2587,0.2654,""
"2015-06-24",0.2132,0.2603,0.2646,100
"2015-06-25","",0.2641,0.2664,""
"2015-06-26",0.2243,0.2613,0.2665,100
"2015-06-27",0.2836,0.2604,0.2672,100
"2015-06-28",0.2219,0.2578,0.2684,100
"2015-06-29",0.2393,0.2576,0.2679,100
"2015-06-30","",0.2576,0.2687,""
"2015-07-01",0.2254,0.2515,0.2692,100
"2015-07-02","",0.25,0.2708,""
"2015-07-03",0.1983,0.2456,0.2706,100
"2015-07-04",0.3132,0.2481,0.2718,100
"2015-07-05",0.1988,0.2448,0.2734,100
"2015-07-06",0.2114,0.2394,0.275,100
"2015-07-07","",0.2394,0.2746,""
"2015-07-08",0.3762,0.2474,0.277,100
"2015-07-09","",0.2423,0.2783,""
"2015-07-10",0.2793,0.2439,0.2792,100
"2015-07-11","",0.2441,0.2799,""
"2015-07-12",0.2457,0.2442,0.2776,100
"2015-07-13",0.2824,0.2509,0.279,100
"2015-07-14",0.2533,0.2511,0.2811,100
"2015-07-15",0.2739,0.2551,0.2818,100
"2015-07-16","",0.2551,0.2819,""
"2015-07-17",0.3112,0.2609,0.2803,100
"2015-07-18","",0.2593,0.2802,""
"2015-07-19",0.3263,0.2668,0.2785,100
"2015-07-20",0.3732,0.2763,0.2795,100
"2015-07-21",0.3354,0.2803,0.2793,100
"2015-07-22",0.3156,0.2863,0.2802,100
"2015-07-23","",0.2863,0.2803,""
"2015-07-24",0.3594,0.297,0.2837,100
"2015-07-25","",0.2959,0.284,""
"2015-07-26",0.3761,0.3085,0.2854,100
"2015-07-27","",0.316,0.2847,""
"2015-07-28",0.3104,0.3156,0.2823,100
"2015-07-29",0.3104,0.3109,0.2807,100
"2015-07-30",0.2961,0.3099,0.2799,100
"2015-07-31",0.2836,0.3102,0.2807,100
"2015-08-01","",0.3102,0.2806,""
"2015-08-02",0.2553,0.3108,0.2823,100
"2015-08-03","",0.3129,0.2819,""
"2015-08-04",0.3023,0.3164,0.2849,100
"2015-08-05",0.3382,0.321,0.2868,100
"2015-08-06",0.2957,0.3193,0.2872,100
"2015-08-07",0.3033,0.3188,0.2886,100
"2015-08-08","",0.3188,0.2866,""
"2015-08-09",0.2983,0.3169,0.2883,100
"2015-08-10","",0.3129,0.2869,""
"2015-08-11",0.2713,0.3083,0.2863,100
"2015-08-12","",0.3077,0.285,""
"2015-08-13",0.2813,0.3058,0.2852,100
"2015-08-14",0.309,0.3022,0.2817,100
"2015-08-15",0.2823,0.3009,0.2803,100
"2015-08-16",0.3393,0.2985,0.2801,100
"2015-08-17","",0.2985,0.2797,""
"2015-08-18",0.3132,0.2986,0.2816,100
"2015-08-19","",0.2978,0.2811,""
"2015-08-20",0.2754,0.2963,0.2809,100
"2015-08-21",0.3247,0.2993,0.2801,100
"2015-08-22",0.2703,0.2973,0.279,100
"2015-08-23",0.2787,0.2989,0.2771,100
"2015-08-24","",0.2989,0.2774,""
"2015-08-25",0.2497,0.2954,0.2766,100
"2015-08-26","",0.2923,0.2742,""
"2015-08-27",0.2546,0.2894,0.2706,100
"2015-08-28","",0.2883,0.2685,""
"2015-08-29",0.2189,0.2834,0.2653,100
"2015-08-30",0.2106,0.2771,0.2621,100
"2015-08-31",0.179,0.2706,0.2572,100
"2015-09-01",0.2782,0.271,0.2579,100
"2015-09-02","",0.271,0.257,""
"2015-09-03",0.1938,0.2652,0.2532,100
"2015-09-04","",0.2621,0.2519,""
"2015-09-05",0.2596,0.2604,0.2489,100
"2015-09-06",0.2733,0.2557,0.2469,100
"2015-09-07",0.2476,0.2552,0.2461,100
"2015-09-08",0.2344,0.2499,0.2434,100
"2015-09-09","",0.2499,0.2406,""
"2015-09-10",0.2188,0.2461,0.2385,100
"2015-09-11","",0.2405,0.2358,""
"2015-09-12",0.2646,0.2401,0.2324,100
"2015-09-13","",0.2372,0.2332,""
"2015-09-14",0.2337,0.2369,0.2297,100
"2015-09-15",0.2127,0.2343,0.2259,100
"2015-09-16",0.1777,0.2305,0.2234,100
"2015-09-17",0.1732,0.2251,0.221,100
"2015-09-18","",0.2251,0.2165,""
"2015-09-19",0.22,0.2251,0.2141,100
"2015-09-20","",0.2262,0.212,""
"2015-09-21",0.1878,0.2268,0.2128,100
"2015-09-22",0.212,0.2221,0.2084,100
"2015-09-23",0.1811,0.2194,0.2053,100
"2015-09-24",0.233,0.222,0.2019,100
"2015-09-25","",0.222,0.1982,""
"2015-09-26",0.1878,0.2172,0.1952,100
"2015-09-27","",0.2132,0.1909,""
"2015-09-28",0.1754,0.208,0.1884,100
"2015-09-29","",0.206,0.1866,""
"2015-09-30",0.1521,0.2021,0.1827,100
"2015-10-01",0.1167,0.1948,0.1804,100
"2015-10-02",0.1232,0.1901,0.1784,100
"2015-10-03",0.1652,0.1834,0.1783,100
"2015-10-04","",0.1834,0.1757,""
"2015-10-05",0.185,0.1802,0.1739,100
"2015-10-06","",0.1779,0.1726,""
"2015-10-07",0.2073,0.18,0.1711,100
"2015-10-08",0.1886,0.1811,0.1701,100
"2015-10-09",0.1462,0.1788,0.1698,100
"2015-10-10",0.2367,0.1799,0.1685,100
"2015-10-11","",0.1799,0.168,""
"2015-10-12",0.2174,0.1818,0.1681,100
"2015-10-13","",0.1797,0.1639,""
"2015-10-14",0.1848,0.18,0.1641,100
"2015-10-15","",0.1759,0.1652,""
"2015-10-16",0.1661,0.1752,0.1638,100
"2015-10-17",0.1298,0.171,0.1646,100
"2015-10-18",0.0947,0.1659,0.1644,100
"2015-10-19",0.1246,0.1626,0.1631,100
"2015-10-20","",0.1626,0.164,""
"2015-10-21",0.1514,0.1625,0.1649,100
"2015-10-22","",0.1658,0.1651,""
"2015-10-23",0.1579,0.1683,0.1623,100
"2015-10-24",0.1353,0.1661,0.1622,100
"2015-10-25",0.1396,0.1644,0.1624,100
"2015-10-26",0.1468,0.1618,0.1631,100
"2015-10-27","",0.1618,0.1634,""
"2015-10-28",0.1634,0.1589,0.1649,100
"2015-10-29","",0.1568,0.1645,""
"2015-10-30",0.2138,0.1616,0.1661,100
"2015-10-31","",0.1558,0.1677,""
"2015-11-01",0.1017,0.152,0.1659,100
"2015-11-02",0.0919,0.143,0.1646,100
"2015-11-03",0.001,0.1335,0.1678,100
"2015-11-04",0.2276,0.1364,0.168,100
"2015-11-05","",0.1364,0.1677,""
"2015-11-06",0.2194,0.1399,0.1691,100
"2015-11-07","",0.1406,0.1693,""
"2015-11-08",0.171,0.1461,0.17,100
"2015-11-09",0.1661,0.1491,0.1721,100
"2015-11-10",0.1279,0.1477,0.1733,100
"2015-11-11",0.1757,0.1493,0.1747,100
"2015-11-12","",0.1493,0.1773,""
"2015-11-13",0.2816,0.1575,0.1838,100
"2015-11-14","",0.1591,0.1843,""
"2015-11-15",0.2216,0.165,0.184,100
"2015-11-16","",0.1664,0.1866,""
"2015-11-17",0.1259,0.1635,0.1856,100
"2015-11-18",0.173,0.1642,0.1865,100
"2015-11-19",0.1139,0.1608,0.1877,100
"2015-11-20",0.174,0.1582,0.1876,100
"2015-11-21","",0.1582,0.1879,""
"2015-11-22",0.2013,0.1648,0.1887,100
"2015-11-23","",0.17,0.1894,""
"2015-11-24",0.184,0.1831,0.1904,100
"2015-11-25",0.1701,0.179,0.1914,100
"2015-11-26",0.1432,0.1766,0.1926,100
"2015-11-27",0.2169,0.1764,0.1938,100
"2015-11-28","",0.1764,0.1926,""
"2015-11-29",0.2041,0.1786,0.1931,100
"2015-11-30","",0.1795,0.1918,""
"2015-12-01",0.2318,0.1869,0.1909,100
"2015-12-02","",0.1878,0.1907,""
"2015-12-03",0.1517,0.1852,0.1859,100
"2015-12-04","",0.1778,0.1821,""
"2015-12-05",0.294,0.1861,0.1838,100
"2015-12-06",0.232,0.1868,0.1848,100
"2015-12-07","",0.1868,0.1824,""
"2015-12-08",0.2356,0.1947,0.1841,100
"2015-12-09","",0.1964,0.1848,""
"2015-12-10",0.2202,0.2045,0.1857,100
"2015-12-11",0.2088,0.2072,0.1859,100
"2015-12-12",0.1728,0.2047,0.1857,100
"2015-12-13",0.2588,0.2089,0.1869,100
"2015-12-14","",0.2089,0.1883,""
"2015-12-15",0.2636,0.2145,0.1902,100
"2015-12-16","",0.218,0.1887,""
"2015-12-17",0.2604,0.227,0.1897,100
"2015-12-18","",0.2278,0.1919,""
"2015-12-19",0.1877,0.2247,0.1911,100
"2015-12-20",0.2559,0.2287,0.1936,100
"2015-12-21",0.0818,0.2182,0.1937,100
"2015-12-22",0.2299,0.2181,0.1961,100
"2015-12-23","",0.2181,0.1968,""
"2015-12-24",0.2731,0.2268,0.1994,100
"2015-12-25","",0.2268,0.2005,""
"2015-12-26",0.2571,0.2241,0.1981,100
"2015-12-27",0.2523,0.2256,0.1994,100
"2015-12-28",0.211,0.2246,0.2012,100
"2015-12-29",0.2646,0.2265,0.2058,100
"2015-12-30","",0.2265,0.2067,""
"2015-12-31",0.2407,0.2279,0.2095,100
"2016-01-01","",0.2293,0.2114,""
"2016-01-02",0.2701,0.2362,0.2163,100
"2016-01-03","",0.2345,0.217,""
"2016-01-04",0.1909,0.2314,0.2192,100
"2016-01-05",0.1993,0.2268,0.2208,100
"2016-01-06",0.0861,0.2174,0.2234,100
"2016-01-07",0.2058,0.2138,0.2248,100
"2016-01-08","",0.2138,0.226,""
"2016-01-09",0.2496,0.2179,0.2272,100
"2016-01-10","",0.2152,0.2286,""
"2016-01-11",0.2058,0.224,0.2364,100
"2016-01-12",0.2121,0.2227,0.2392,100
"2016-01-13",0.204,0.2215,0.2441,100
"2016-01-14",0.2551,0.2203,0.247,100
"2016-01-15","",0.2203,0.2487,""
"2016-01-16",0.1978,0.2163,0.251,100
"2016-01-17","",0.2138,0.2507,""
"2016-01-18",0.2393,0.2158,0.2511,100
"2016-01-19","",0.212,0.2495,""
"2016-01-20",0.2138,0.2122,0.2503,100
"2016-01-21",0.276,0.2147,0.25,100
"2016-01-22",0.0933,0.2066,0.2494,100
"2016-01-23",0.2368,0.2044,0.2469,100
"2016-01-24","",0.2044,0.2475,""
"2016-01-25",0.4918,0.2244,0.2497,100
"2016-01-26","",0.2262,0.2499,""
"2016-01-27",0.4047,0.249,0.2508,100
"2016-01-28",0.3951,0.2625,0.2516,100
"2016-01-29",0.3048,0.2653,0.2548,100
"2016-01-30",0.3184,0.2699,0.254,100
"2016-01-31","",0.2699,0.2551,""
"2016-02-01",0.287,0.2753,0.2511,100
"2016-02-02","",0.2798,0.2486,""
"2016-02-03",0.2984,0.2866,0.2478,100
"2016-02-04","",0.289,0.2455,""
"2016-02-05",0.222,0.2842,0.2439,100
"2016-02-06",0.2939,0.2911,0.2443,100
"2016-02-07",0.1384,0.2809,0.2433,100
"2016-02-08",0.2717,0.2831,0.2432,100
"2016-02-09","",0.2831,0.2457,""
"2016-02-10",0.2873,0.288,0.247,100
"2016-02-11","",0.2888,0.2475,""
"2016-02-12",0.2568,0.3005,0.2474,100
"2016-02-13",0.287,0.3041,0.2479,100
"2016-02-14",0.2469,0.3003,0.2503,100
"2016-02-15",0.2726,0.2857,0.2492,100
"2016-02-16","",0.2857,0.2488,""
"2016-02-17",0.2754,0.277,0.2479,100
"2016-02-18","",0.2686,0.2436,""
"2016-02-19",0.2833,0.2671,0.2427,100
"2016-02-20","",0.2631,0.2406,""
"2016-02-21",0.2461,0.2619,0.2379,100
"2016-02-22",0.2629,0.2602,0.2362,100
"2016-02-23",0.0586,0.2468,0.2341,100
"2016-02-24",0.2627,0.2444,0.2335,100
"2016-02-25","",0.2444,0.2334,""
"2016-02-26",0.3579,0.2534,0.2322,100
"2016-02-27","",0.2505,0.2308,""
"2016-02-28",0.291,0.2614,0.2309,100
"2016-02-29",0.2618,0.2607,0.2292,100
"2016-03-01",0.1866,0.2558,0.2269,100
"2016-03-02",0.2522,0.2535,0.2232,100
"2016-03-03","",0.2535,0.2209,""
"2016-03-04",0.2379,0.2522,0.2214,100
"2016-03-05","",0.2497,0.2178,""
"2016-03-06",0.2787,0.252,0.2147,100
"2016-03-07","",0.2504,0.2122,""
"2016-03-08",0.1764,0.2451,0.21,100
"2016-03-09",0.2086,0.2403,0.2095,100
"2016-03-10",0.0758,0.2294,0.2081,100
"2016-03-11",0.2201,0.2252,0.2059,100
"2016-03-12","",0.2252,0.2045,""
"2016-03-13",0.2431,0.225,0.202,100
"2016-03-14","",0.2222,0.2011,""
"2016-03-15",0.2361,0.2349,0.2006,100
"2016-03-16",0.2026,0.2306,0.1979,100
"2016-03-17",0.1629,0.2261,0.1977,100
"2016-03-18",0.2041,0.2159,0.1953,100
"2016-03-19","",0.2159,0.1932,""
"2016-03-20",0.2329,0.212,0.1924,100
"2016-03-21","",0.2084,0.1898,""
"2016-03-22",0.2154,0.2105,0.1887,100
"2016-03-23","",0.2073,0.1874,""
"2016-03-24",0.1527,0.2034,0.1868,100
"2016-03-25",0.1236,0.1952,0.1842,100
"2016-03-26",0.1526,0.1924,0.1859,100
"2016-03-27",0.2022,0.1873,0.1863,100
"2016-03-28","",0.1873,0.1865,""
"2016-03-29",0.2143,0.1898,0.185,100
"2016-03-30","",0.1885,0.1839,""
"2016-03-31",0.1842,0.1962,0.1833,100
"2016-04-01",0.1563,0.1916,0.1809,100
"2016-04-02",0.1466,0.1886,0.185,100
"2016-04-03",0.1774,0.1843,0.1865,100
"2016-04-04","",0.1843,0.1862,""
"2016-04-05",0.1817,0.1806,0.1874,100
"2016-04-06","",0.1791,0.1866,""
"2016-04-07",0.249,0.1852,0.1892,100
"2016-04-08","",0.1838,0.1895,""
"2016-04-09",0.1412,0.1807,0.1908,100
"2016-04-10",0.2881,0.1847,0.1912,100
"2016-04-11",0.1262,0.1808,0.1935,100
"2016-04-12",0.2038,0.18,0.1932,100
"2016-04-13","",0.18,0.1948,""
"2016-04-14",0.1912,0.1826,0.1961,100
"2016-04-15","",0.1868,0.1966,""
"2016-04-16","",0.1894,0.1984,""
"2016-04-17",0.1303,0.1839,0.1974,100
"2016-04-18",0.0982,0.1777,0.1989,100
"2016-04-19",0.181,0.1754,0.2001,100
"2016-04-20","",0.1754,0.1998,""
"2016-04-21",0.1941,0.1761,0.203,100
"2016-04-22","",0.1776,0.2029,""
"2016-04-23",0.1974,0.1815,0.2042,100
"2016-04-24","",0.1818,0.202,""
"2016-04-25",0.1814,0.1818,0.2042,100
"2016-04-26",0.1568,0.1799,0.2045,100
"2016-04-27",0.1059,0.1746,0.209,100
"2016-04-28",0.1529,0.1677,0.2091,100
"2016-04-29","",0.1677,0.2116,""
"2016-04-30",0.2662,0.1767,0.2162,100
"2016-05-01","",0.1681,0.2162,""
"2016-05-02",0.3769,0.1874,0.2209,100
"2016-05-03",0.1989,0.187,0.2237,100
"2016-05-04",0.1523,0.1845,0.2253,100
"2016-05-05",0.2896,0.1916,0.2263,100
"2016-05-06","",0.1916,0.2262,""
"2016-05-07",0.196,0.1919,0.2262,100
"2016-05-08","",0.1963,0.2259,""
"2016-05-09",0.1603,0.2007,0.2245,100
"2016-05-10","",0.2022,0.2223,""
"2016-05-11",0.071,0.1928,0.2226,100
"2016-05-12",0.1558,0.1901,0.2235,100
"2016-05-13",0.1518,0.1875,0.2207,100
"2016-05-14",0.3483,0.1976,0.2233,100
"2016-05-15","",0.1976,0.2203,""
"2016-05-16",0.31,0.2062,0.2217,100
"2016-05-17","",0.2097,0.2225,""
"2016-05-18","",0.2177,0.2205,""
"2016-05-19",0.2836,0.2277,0.2207,100
"2016-05-20",0.3248,0.2347,0.224,100
"2016-05-21",0.2899,0.2364,0.2244,100
"2016-05-22","",0.2364,0.2263,""
"2016-05-23",0.3418,0.2339,0.2264,100
"2016-05-24","",0.2366,0.2247,""
"2016-05-25",0.3128,0.2489,0.2269,100
"2016-05-26","",0.2455,0.2304,""
"2016-05-27",0.2967,0.2494,0.2343,100
"2016-05-28",0.2982,0.2573,0.2349,100
"2016-05-29",0.2781,0.2588,0.2369,100
"2016-05-30",0.3138,0.2698,0.2438,100
"2016-05-31","",0.2698,0.2478,""
"2016-06-01",0.3233,0.2878,0.2537,100
"2016-06-02","",0.2979,0.2558,""
"2016-06-03",0.3542,0.3135,0.2597,100
"2016-06-04",0.3672,0.315,0.2595,100
"2016-06-05",0.2043,0.307,0.2642,100
"2016-06-06",0.328,0.3083,0.2629,100
"2016-06-07","",0.3083,0.2647,""
"2016-06-08",0.3457,0.3108,0.2668,100
"2016-06-09","",0.3128,0.2679,""
"2016-06-10",0.3192,0.3124,0.267,100
"2016-06-11","",0.3141,0.2664,""
"2016-06-12",0.3054,0.3135,0.2666,100
"2016-06-13",0.2881,0.3096,0.2663,100
"2016-06-14",0.2502,0.3057,0.2687,100
"2016-06-15",0.2799,0.3035,0.2696,100
"2016-06-16","",0.3035,0.2692,""
"2016-06-17",0.271,0.3018,0.2703,100
"2016-06-18","",0.302,0.2712,""
"2016-06-19",0.2858,0.3026,0.2718,100
"2016-06-20",0.3581,0.3057,0.2702,100
"2016-06-21",0.273,0.3036,0.2688,100
"2016-06-22",0.299,0.3019,0.2654,100
"2016-06-23","",0.3019,0.2646,""
"2016-06-24",0.3033,0.2985,0.2664,100
"2016-06-25","",0.2936,0.2665,""
"2016-06-26",0.3069,0.301,0.2672,100
"2016-06-27","",0.2989,0.2684,""
"2016-06-28",0.2627,0.2963,0.2679,100
"2016-06-29",0.2864,0.2921,0.2687,100
"2016-06-30",0.2502,0.2893,0.2692,100
